seed12466 w1  rows r=4199 d=4199
 idx acc t  bs   addr  qs | eust pop avl cnt | req rdy strt | opc/op2 addr | off len idly next
 656  53 Tw MEMR 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/5/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 657  53 Tw MEMR 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/5/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 658  53 Tw MEMR 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/5/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 659  53 Tw MEMR 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/5/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 660  53 Tw MEMR 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/5/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 661  53 Tw MEMR 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/5/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 662  53 T4 PASV 46845 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=1 popsr=00 a4cnt=0 twc=1/4/1/0 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/0 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/1/1/0/1
 663  53 Ti MEMR 02cd0 - |   43   0   2   2 |   0   0    0 | fl=0 ext=1 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/1/4 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=0/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/0
 664  54 T1 MEMR 02cd0 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=0/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/0
 665  54 T2 MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=1 popsr=00 a4cnt=0 twc=0/4/0/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/0
